developer_id,date_key,total_tracked_minutes,deep_work_minutes,pure_flow_minutes,total_interruptions,ci_cd_interruptions,total_cognitive_tax_minutes,flow_efficiency_pct,cognitive_friction_score
108,20260217,510,390,337,3,1,76.65,81.47,63.88
108,20260218,510,305,290,5,3,78.23,78.76,65.19
108,20260219,510,395,252,10,3,154.2,62.04,100.0
108,20260220,510,390,322,3,0,66.65,82.85,55.54
108,20260223,510,295,232,2,1,41.16,84.93,34.3
108,20260224,510,305,208,4,1,56.39,78.67,46.99
108,20260225,510,385,330,4,1,68.15,82.88,56.79
108,20260226,510,359,321,5,1,75.63,80.93,63.02
108,20260227,510,425,425,5,2,78.28,84.45,65.23
108,20260302,510,319,248,5,2,77.87,76.1,64.89
108,20260303,510,415,360,5,1,68.96,83.92,57.47
108,20260304,510,360,327,3,0,65.07,83.4,54.22
108,20260305,510,385,290,7,5,115.09,71.59,95.91
108,20260306,510,290,278,4,0,64.66,81.13,53.88
108,20260309,510,395,383,6,3,88.01,81.31,73.34
108,20260310,510,295,262,4,1,57.25,82.07,47.71
108,20260311,510,339,199,8,2,142.43,58.28,100.0
108,20260312,510,310,186,7,2,127.43,59.34,100.0
108,20260313,510,372,318,3,1,45.42,87.5,37.85
108,20260316,510,375,319,5,1,90.09,77.98,75.08
108,20260317,510,325,301,6,2,90.56,76.87,75.47
108,20260318,510,452,390,5,0,72.98,84.24,60.82
108,20260319,510,225,225,2,2,31.08,87.86,25.9
108,20260320,510,362,249,6,1,82.34,75.15,68.62
108,20260323,510,364,285,6,1,88.39,76.33,73.66
108,20260324,510,318,318,2,1,22.1,93.5,18.42
108,20260325,510,365,205,4,3,57.32,78.15,47.77
108,20260326,510,335,253,5,1,82.21000000000001,75.48,68.51
108,20260327,510,362,300,2,1,25.71,92.11,21.42
108,20260330,510,350,302,4,1,66.35,81.99,55.29
108,20260331,510,350,283,4,2,63.62,81.65,53.02
109,20260101,510,315,280,2,2,28.33,90.81,23.61
109,20260102,510,355,321,6,3,92.4,77.65,77.0
109,20260105,510,399,344,6,1,104.57,76.69,87.14
109,20260106,510,245,191,5,1,85.50999999999999,69.08,71.26
109,20260107,510,385,296,8,3,132.23,69.12,100.0
109,20260108,510,360,286,8,6,121.08000000000001,70.26,100.0
109,20260109,510,325,208,3,1,47.45,81.42,39.54
109,20260112,510,342,246,5,2,95.53,72.03,79.61
109,20260113,510,331,290,2,1,33.5,89.64,27.92
109,20260114,510,371,306,4,2,57.92,84.08,48.27
109,20260115,510,365,298,4,2,73.57,80.2,61.31
109,20260116,510,265,208,3,0,64.23,76.41,53.52
109,20260119,510,290,269,4,1,78.78,77.35,65.65
109,20260120,510,385,295,4,3,69.78,80.87,58.15
109,20260121,510,435,365,6,3,91.69,79.92,76.41
109,20260122,510,270,205,3,3,43.64,82.45,36.37
109,20260123,510,392,268,3,1,64.55,80.59,53.79
109,20260126,510,337,296,4,1,57.95,83.63,48.29
109,20260127,510,380,302,4,3,70.15,81.15,58.46
109,20260128,510,330,241,3,1,62.519999999999996,79.4,52.1
109,20260129,510,345,297,6,2,88.31,77.08,73.59
109,20260130,510,180,79,2,1,47.7,62.35,39.75
109,20260202,510,275,263,3,0,50.6,83.86,42.17
109,20260203,510,315,243,6,0,100.39,70.77,83.66
109,20260204,510,345,321,4,1,66.85,82.76,55.71
109,20260205,510,373,311,7,4,83.77,78.78,69.81
109,20260206,510,399,319,9,4,132.9,70.59,100.0
109,20260209,510,415,374,6,4,100.64,78.8,83.87
109,20260210,510,320,287,2,0,43.89,86.74,36.58
109,20260211,510,295,261,2,0,31.520000000000003,89.22,26.27
109,20260212,510,365,329,3,1,51.25,86.52,42.71
109,20260213,510,410,349,6,3,123.43,73.87,100.0
109,20260216,510,280,227,7,3,117.67,65.86,98.06
109,20260217,510,375,325,5,1,112.03,74.37,93.36
109,20260218,510,317,241,3,2,57.28,80.8,47.73
109,20260219,510,455,400,4,2,63.28999999999999,86.34,52.74
109,20260220,510,440,382,5,2,79.57000000000001,82.76,66.31
109,20260223,510,380,317,4,3,58.49,84.42,48.74
109,20260224,510,334,302,4,2,58.46,83.78,48.72
109,20260225,510,326,201,8,3,145.19,58.06,100.0
109,20260226,510,239,162,2,0,27.03,85.7,22.52
109,20260227,510,290,115,5,0,60.56,65.5,50.47
109,20260302,510,400,305,6,2,95.62,76.13,79.68
109,20260303,510,305,241,6,2,88.83,73.07,74.02
109,20260304,510,450,415,2,1,47.04,89.82,39.2
109,20260305,510,355,307,3,1,42.65,87.8,35.54
109,20260306,510,330,288,3,1,36.45,88.77,30.38
109,20260309,510,380,337,5,2,82.14,80.4,68.45
109,20260310,510,305,279,6,2,98.52,73.9,82.1
109,20260311,510,253,199,2,1,28.36,87.53,23.63
109,20260312,510,350,316,2,2,26.17,92.35,21.81
109,20260313,510,315,246,5,1,81.52,75.11,67.93
109,20260316,510,250,238,2,1,36.94,86.56,30.78
109,20260317,510,351,209,6,3,105.74000000000001,66.4,88.12
109,20260318,510,345,296,2,0,43.05,87.3,35.87
109,20260319,510,340,328,3,2,57.760000000000005,85.03,48.13
109,20260320,510,319,174,6,3,96.80000000000001,64.25,80.67
109,20260323,510,420,324,5,3,90.26,78.21,75.22
109,20260324,510,315,255,9,2,168.37,60.23,100.0
109,20260325,510,435,314,8,2,147.99,67.97,100.0
109,20260326,510,351,333,4,2,63.72,83.94,53.1
109,20260327,510,365,268,4,1,67.52,79.88,56.27
109,20260330,510,350,319,4,0,69.49,82.11,57.91
109,20260331,510,278,202,5,2,84.95,70.4,70.79
110,20260101,510,375,363,6,2,97.21000000000001,78.88,81.01
110,20260102,510,250,216,3,2,41.870000000000005,83.76,34.89
110,20260105,510,355,295,3,2,46.98,86.26,39.15
110,20260106,510,395,348,6,1,121.58000000000001,74.11,100.0
110,20260107,510,371,336,4,1,73.69,82.01,61.41
110,20260108,510,285,223,2,1,30.64,87.92,25.53
110,20260109,510,510,478,3,1,48.22,90.84,40.18
110,20260112,510,335,251,6,1,126.11,66.56,100.0
110,20260113,510,288,246,5,2,78.85,75.73,65.71
110,20260114,510,414,374,3,1,60.8,86.02,50.67
110,20260115,510,166,128,2,1,29.759999999999998,81.14,24.8
110,20260116,510,370,286,6,4,91.83,75.7,76.53
110,20260119,510,405,295,11,4,207.38,58.72,100.0
110,20260120,510,319,266,4,2,52.2,83.6,43.5
110,20260121,510,310,201,4,1,61.39,76.6,51.16
110,20260122,510,265,234,1,0,19.09,92.46,15.91
110,20260123,510,335,233,4,2,63.41,78.61,52.84
110,20260126,510,375,254,5,2,76.71000000000001,76.8,63.93
110,20260127,510,250,206,3,1,49.32,80.68,41.1
110,20260128,510,280,241,2,2,34.55,87.46,28.79
110,20260129,510,435,402,6,3,91.83,81.4,76.53
110,20260130,510,265,188,4,1,70.45,72.74,58.71
110,20260202,510,277,233,2,1,26.32,89.85,21.93
110,20260203,510,400,358,5,3,73.59,82.95,61.33
110,20260204,510,385,320,6,2,92.2,77.63,76.83
110,20260205,510,265,185,4,1,82.97,69.04,69.14
110,20260206,510,375,335,4,2,54.18,86.08,45.15
110,20260209,510,270,146,7,1,142.45,50.62,100.0
110,20260210,510,358,277,3,0,33.980000000000004,89.07,28.32
110,20260211,510,335,262,8,6,125.29,67.65,100.0
110,20260212,510,355,296,5,1,92.3,76.23,76.92
110,20260213,510,317,225,5,2,75.08,74.98,62.57
110,20260216,510,329,251,6,3,86.57000000000001,74.35,72.14
110,20260217,510,485,466,7,4,110.22,80.87,91.85
110,20260218,510,260,178,6,2,97.67,64.57,81.39
110,20260219,510,440,380,4,1,60.43,86.28,50.36
110,20260220,510,357,282,3,1,78.4,78.25,65.33
110,20260223,510,310,285,1,0,21.49,92.99,17.91
110,20260224,510,310,246,5,1,82.85,74.81,69.04
110,20260225,510,400,301,7,2,103.86,74.35,86.55
110,20260226,510,370,286,7,2,108.09,72.57,90.08
110,20260227,510,290,254,5,2,92.9,73.22,77.42
110,20260302,510,408,321,6,1,95.32,77.1,79.43
110,20260303,510,310,230,7,0,117.28999999999999,66.23,97.74
110,20260304,510,332,305,1,1,17.17,94.67,14.31
110,20260305,510,234,152,5,2,73.72,67.34,61.43
110,20260306,510,291,244,2,0,31.83,88.46,26.52
110,20260309,510,330,223,2,1,45.09,83.18,37.58
110,20260310,510,239,173,5,3,79.3,68.57,66.08
110,20260311,510,209,145,5,3,76.21000000000001,65.55,63.51
110,20260312,510,440,396,3,1,37.739999999999995,91.3,31.45
110,20260313,510,350,263,5,1,85.87,75.39,71.56
110,20260316,510,410,390,4,2,62.87,86.12,52.39
110,20260317,510,291,279,1,0,16.13,94.53,13.44
110,20260318,510,211,195,5,3,84.26,69.83,70.22
110,20260319,510,305,305,1,1,19.55,93.98,16.29
110,20260320,510,225,151,3,0,52.61,74.16,43.84
110,20260323,510,310,257,5,3,86.34,74.85,71.95
110,20260324,510,335,260,7,4,114.51,69.42,95.43
110,20260325,510,330,217,7,4,135.65,61.53,100.0
110,20260326,510,215,158,3,1,50.660000000000004,75.72,42.22
110,20260327,510,348,292,3,1,50.46,85.27,42.05
110,20260330,510,435,412,2,0,26.119999999999997,94.04,21.77
110,20260331,510,400,320,4,2,60.26,84.15,50.22
111,20260101,510,440,344,4,1,45.64,88.29,38.03
111,20260102,510,265,231,4,2,61.08,79.09,50.9
111,20260105,510,405,405,5,2,93.07,81.31,77.56
111,20260106,510,295,164,7,4,134.51,54.94,100.0
111,20260107,510,270,180,6,3,86.12,67.64,71.77
111,20260108,510,370,283,4,1,81.85,77.57,68.21
111,20260109,510,480,480,2,0,41.92,91.97,34.93
111,20260112,510,386,339,4,0,59.47,85.08,49.56
111,20260113,510,470,415,4,2,69.87,85.59,58.22
111,20260114,510,325,272,3,0,43.27,86.28,36.06
111,20260115,510,315,263,4,1,95.09,73.45,79.24
111,20260116,510,335,322,2,0,37.09,89.67,30.91
111,20260119,510,330,300,3,2,42.14,87.68,35.12
111,20260120,510,425,386,6,1,101.74,79.14,84.78
111,20260121,510,470,380,8,5,131.13,74.35,100.0
111,20260122,510,355,310,6,4,100.49000000000001,75.52,83.74
111,20260123,510,320,241,5,1,89.99,72.81,74.99
111,20260126,510,290,227,4,1,74.55,75.28,62.12
111,20260127,510,202,168,2,1,31.689999999999998,84.13,26.41
111,20260128,510,313,235,3,1,65.97,78.08,54.97
111,20260129,510,349,293,3,2,36.17,89.01,30.14
111,20260130,510,395,294,6,1,103.4,73.98,86.17
111,20260202,510,425,330,4,3,63.239999999999995,83.92,52.7
111,20260203,510,303,236,4,2,54.42,81.26,45.35
111,20260204,510,410,362,5,1,88.7,80.32,73.92
111,20260205,510,335,320,4,3,55.57,85.2,46.31
111,20260206,510,390,334,5,2,87.26,79.29,72.72
111,20260209,510,355,302,3,1,48.82,86.08,40.68
111,20260210,510,355,333,3,0,53.84,86.08,44.87
111,20260211,510,298,241,5,2,68.73,77.81,57.28
111,20260212,510,341,250,4,2,67.01,78.86,55.84
111,20260213,510,335,312,2,1,24.92,92.6,20.77
111,20260216,510,320,242,4,3,59.56,80.25,49.63
111,20260217,510,390,350,5,1,77.05,81.96,64.21
111,20260218,510,230,195,2,1,28.18,87.37,23.48
111,20260219,510,315,281,3,1,62.650000000000006,81.77,52.21
111,20260220,510,315,212,4,2,65.62,76.36,54.68
111,20260223,510,290,221,3,2,40.11,84.64,33.42
111,20260224,510,380,368,4,2,53.46,87.32,44.55
111,20260225,510,305,241,4,2,64.55,78.87,53.79
111,20260226,510,465,425,7,2,108.67,79.64,90.56
111,20260227,510,384,349,5,2,95.52000000000001,78.51,79.6
111,20260302,510,334,294,3,0,59.08,83.27,49.23
111,20260303,510,476,381,8,4,121.2,75.87,100.0
111,20260304,510,440,407,6,2,97.32,80.7,81.1
111,20260305,510,403,362,5,1,89.46000000000001,80.18,74.55
111,20260306,510,321,299,5,2,61.87,82.86,51.56
111,20260309,510,403,403,5,2,70.02,85.2,58.35
111,20260310,510,400,305,7,1,138.52,68.77,100.0
111,20260311,510,340,304,2,2,27.6,91.68,23.0
111,20260312,510,420,396,2,1,35.81,91.71,29.84
111,20260313,510,365,299,5,4,81.14,78.66,67.62
111,20260316,510,290,207,6,5,89.87,69.73,74.89
111,20260317,510,335,213,6,3,105.10000000000001,66.96,87.58
111,20260318,510,367,261,6,1,114.36,69.53,95.3
111,20260319,510,425,305,6,2,109.47,73.59,91.22
111,20260320,510,216,185,2,1,35.43,83.93,29.52
111,20260323,510,325,290,3,2,49.83,85.34,41.52
111,20260324,510,395,364,4,3,55.75,86.72,46.46
111,20260325,510,290,233,3,2,47.21,83.15,39.34
111,20260326,510,337,319,3,1,46.89,87.18,39.07
111,20260327,510,345,345,1,0,8.65,97.55,7.21
111,20260330,510,270,217,6,3,91.27,70.39,76.06
111,20260331,510,341,317,2,0,21.779999999999998,93.57,18.15
112,20260101,510,308,260,1,1,17.3,93.76,14.42
112,20260102,510,304,219,4,3,48.81,81.77,40.67
112,20260105,510,367,292,4,1,77.09,79.11,64.24
112,20260106,510,320,197,5,1,68.01,74.34,56.68
112,20260107,510,339,266,8,2,140.22,65.48,100.0
112,20260108,510,330,253,2,0,31.49,88.93,26.24
112,20260109,510,440,404,5,1,79.19999999999999,83.61,66.0
112,20260112,510,287,217,5,2,88.91,70.94,74.09
112,20260113,510,300,276,7,4,121.86,69.37,100.0
112,20260114,510,420,383,6,0,95.76,80.0,79.8
112,20260115,510,320,287,2,1,37.45,88.46,31.21
112,20260116,510,342,300,4,3,73.95,80.22,61.63
112,20260119,510,305,272,5,2,84.25,76.35,70.21
112,20260120,510,305,293,4,2,68.28,81.1,56.9
112,20260121,510,450,385,4,3,57.72,86.96,48.1
112,20260122,510,395,307,2,0,25.240000000000002,92.4,21.03
112,20260123,510,385,325,7,3,127.1,71.89,100.0
112,20260126,510,270,208,5,4,81.18,71.93,67.65
112,20260127,510,281,281,3,2,59.81,82.45,49.84
112,20260128,510,329,244,6,4,112.75,68.4,93.96
112,20260129,510,435,338,7,3,126.63,72.75,100.0
112,20260130,510,295,233,6,2,94.78999999999999,71.08,78.99
112,20260202,510,290,276,3,1,51.89,84.17,43.24
112,20260203,510,295,216,4,2,69.05000000000001,75.78,57.54
112,20260204,510,335,284,3,0,46.32,85.98,38.6
112,20260205,510,311,199,4,2,77.87,71.87,64.89
112,20260206,510,290,236,6,3,104.08,69.4,86.73
112,20260209,510,375,316,6,2,99.69999999999999,76.02,83.08
112,20260210,510,350,240,5,2,88.38,73.09,73.65
112,20260211,510,350,235,5,3,93.24,71.59,77.7
112,20260212,510,307,227,3,2,45.96,83.16,38.3
112,20260213,510,290,266,5,2,72.85,78.5,60.71
112,20260216,510,291,185,4,1,88.88,67.55,74.07
112,20260217,510,270,210,4,2,71.67,74.56,59.73
112,20260218,510,445,403,3,1,58.540000000000006,87.32,48.78
112,20260219,510,372,305,5,1,83.06,78.6,69.22
112,20260220,510,295,257,4,1,49.82,83.76,41.52
112,20260223,510,450,385,4,1,63.440000000000005,85.85,52.87
112,20260224,510,435,407,3,0,60.44,87.07,50.37
112,20260225,510,354,318,5,2,99.75999999999999,76.12,83.13
112,20260226,510,385,331,7,1,123.16,72.88,100.0
112,20260227,510,285,244,6,1,93.2,72.36,77.67
112,20260302,510,368,314,4,2,60.19,83.91,50.16
112,20260303,510,255,221,4,0,73.6,75.02,61.33
112,20260304,510,290,278,2,0,40.8,87.2,34.0
112,20260305,510,370,318,3,2,45.49,87.49,37.91
112,20260306,510,300,276,0,0,0.0,100.0,0.0
112,20260309,510,340,314,3,3,52.42,85.69,43.68
112,20260310,510,385,301,6,0,114.01,72.53,95.01
112,20260311,510,285,256,6,4,106.55,70.61,88.79
112,20260312,510,250,250,3,2,58.36,81.07,48.63
112,20260313,510,355,334,1,1,13.17,96.21,10.98
112,20260316,510,245,170,1,0,15.35,91.72,12.79
112,20260317,510,395,373,6,1,99.27,78.98,82.72
112,20260318,510,264,252,3,2,58.0,81.29,48.33
112,20260319,510,265,194,5,2,66.19,74.56,55.16
112,20260320,510,307,281,4,0,73.81,79.2,61.51
112,20260323,510,390,323,3,1,50.94,86.38,42.45
112,20260324,510,327,315,2,1,34.55,90.12,28.79
112,20260325,510,410,348,8,5,121.35000000000001,74.15,100.0
112,20260326,510,337,290,5,1,76.36,79.16,63.63
112,20260327,510,350,273,5,5,77.3,77.93,64.42
112,20260330,510,335,207,9,1,157.12,56.85,100.0
112,20260331,510,440,402,7,3,108.22,78.79,90.18
113,20260101,510,435,310,10,4,175.82,63.81,100.0
113,20260102,510,322,289,5,0,92.57,75.74,77.14
113,20260105,510,318,278,3,1,41.05,87.13,34.21
113,20260106,510,369,308,7,3,115.28,72.77,96.07
113,20260107,510,353,301,5,2,100.57000000000001,74.96,83.81
113,20260108,510,416,328,5,1,71.58,82.09,59.65
113,20260109,510,420,337,8,3,117.02,74.23,97.52
113,20260112,510,413,373,7,4,117.58,76.03,97.98
113,20260113,510,365,299,2,0,49.79,85.72,41.49
113,20260114,510,315,256,3,1,45.17,85.0,37.64
113,20260115,510,355,309,4,1,59.76,83.79,49.8
113,20260116,510,380,355,3,1,34.25,91.2,28.54
113,20260119,510,421,409,5,2,79.61,83.71,66.34
113,20260120,510,295,209,6,2,77.62,72.92,64.68
113,20260121,510,370,349,5,3,92.97,78.96,77.47
113,20260122,510,365,247,7,1,98.34,71.52,81.95
113,20260123,510,364,304,6,3,110.3,73.38,91.92
113,20260126,510,347,215,5,1,77.59,73.48,64.66
113,20260127,510,270,214,4,1,64.36,76.88,53.63
113,20260128,510,374,351,2,1,32.49,91.53,27.08
113,20260129,510,390,273,8,3,114.81,70.4,95.68
113,20260130,510,270,257,3,2,45.03,85.09,37.53
113,20260202,510,330,279,6,3,119.48,70.02,99.57
113,20260203,510,378,340,3,1,45.5,88.2,37.92
113,20260204,510,285,244,3,0,29.46,89.23,24.55
113,20260205,510,425,371,1,1,10.85,97.16,9.04
113,20260206,510,257,152,4,2,72.56,67.69,60.47
113,20260209,510,308,251,0,0,0.0,100.0,0.0
113,20260210,510,315,246,4,4,69.34,78.01,57.78
113,20260211,510,401,366,3,0,52.1,87.54,43.42
113,20260212,510,370,310,5,2,90.09,77.48,75.08
113,20260213,510,365,330,4,2,55.8,85.54,46.5
113,20260216,510,349,275,5,2,68.15,80.14,56.79
113,20260217,510,425,362,7,2,125.4,74.27,100.0
113,20260218,510,360,306,6,2,80.32000000000001,79.21,66.93
113,20260219,510,313,264,5,1,86.25999999999999,75.37,71.88
113,20260220,510,304,255,3,3,43.87,85.32,36.56
113,20260223,510,260,228,3,2,39.92,85.1,33.27
113,20260224,510,324,237,5,4,70.58,77.05,58.82
113,20260225,510,326,240,8,3,105.27,69.51,87.72
113,20260226,510,437,338,4,1,87.7,79.4,73.08
113,20260227,510,333,128,3,1,75.96000000000001,62.76,63.3
113,20260302,510,325,193,8,5,132.91,59.22,100.0
113,20260303,510,260,177,5,0,83.88,67.85,69.9
113,20260304,510,360,259,5,3,93.05,73.57,77.54
113,20260305,510,215,201,1,0,23.74,89.44,19.78
113,20260306,510,370,321,3,1,49.61,86.61,41.34
113,20260309,510,465,384,7,1,131.41,74.5,100.0
113,20260310,510,435,364,3,2,54.230000000000004,87.03,45.19
113,20260311,510,237,190,4,0,72.29,72.44,60.24
113,20260312,510,405,358,8,5,128.65,73.56,100.0
113,20260313,510,285,81,8,4,135.02,37.5,100.0
113,20260316,510,260,184,5,0,81.2,69.38,67.67
113,20260317,510,350,305,5,2,86.25,77.96,71.88
113,20260318,510,315,303,5,0,82.25,78.65,68.54
113,20260319,510,410,390,3,0,63.83,85.94,53.19
113,20260320,510,435,333,11,5,161.39,67.36,100.0
113,20260323,510,410,382,3,2,41.68,90.16,34.73
113,20260324,510,375,286,6,3,114.4,71.43,95.33
113,20260325,510,360,287,6,3,113.45,71.67,94.54
113,20260326,510,350,251,6,1,114.77,68.62,95.64
113,20260327,510,235,203,3,0,50.339999999999996,80.13,41.95
113,20260330,510,375,216,8,0,111.86,65.88,93.22
113,20260331,510,345,286,4,2,70.82,80.15,59.02
114,20260101,510,376,353,4,1,64.58,84.53,53.82
114,20260102,510,360,284,6,2,76.55,78.77,63.79
114,20260105,510,380,292,4,1,57.55,83.54,47.96
114,20260106,510,350,307,1,1,15.56,95.18,12.97
114,20260107,510,269,224,2,0,20.43,91.64,17.02
114,20260108,510,350,319,3,0,53.43,85.65,44.52
114,20260109,510,340,251,5,3,80.0,75.83,66.67
114,20260112,510,345,276,7,4,136.62,66.89,100.0
114,20260113,510,303,247,6,3,105.00999999999999,70.17,87.51
114,20260114,510,295,223,1,1,14.59,93.86,12.16
114,20260115,510,300,300,4,1,69.48,81.2,57.9
114,20260116,510,380,313,7,3,134.56,69.93,100.0
114,20260119,510,395,346,7,1,112.75999999999999,75.42,93.97
114,20260120,510,360,300,6,3,106.73,73.76,88.94
114,20260121,510,385,287,4,1,77.93,78.65,64.94
114,20260122,510,372,319,2,1,29.85,91.44,24.88
114,20260123,510,240,193,5,1,70.62,73.21,58.85
114,20260126,510,298,232,6,3,85.8,73.0,71.5
114,20260127,510,220,120,1,0,7.27,94.29,6.06
114,20260128,510,310,242,5,2,104.65,69.81,87.21
114,20260129,510,370,306,8,7,126.3,70.78,100.0
114,20260130,510,360,286,7,2,116.35000000000001,71.08,96.96
114,20260202,510,347,311,2,1,21.34,93.58,17.78
114,20260203,510,250,205,6,1,72.19,73.96,60.16
114,20260204,510,260,191,5,1,77.81,71.05,64.84
114,20260205,510,385,333,6,2,93.86999999999999,78.01,78.22
114,20260206,510,285,199,3,2,42.22,82.5,35.18
114,20260209,510,307,237,3,1,40.72,85.34,33.93
114,20260210,510,335,319,4,2,71.16,81.76,59.3
114,20260211,510,340,223,5,3,77.31,74.26,64.42
114,20260212,510,380,297,5,2,75.63,79.7,63.02
114,20260213,510,271,239,2,1,31.67,88.3,26.39
114,20260216,510,315,231,5,3,80.4,74.18,67.0
114,20260217,510,335,305,4,0,65.21000000000001,82.39,54.34
114,20260218,510,280,261,1,1,16.07,94.2,13.39
114,20260219,510,358,288,6,2,123.08999999999999,70.06,100.0
114,20260220,510,330,292,3,0,46.02,86.39,38.35
114,20260223,510,294,250,7,2,109.38,69.56,91.15
114,20260224,510,420,408,5,3,81.02,83.43,67.52
114,20260225,510,355,244,6,3,105.50999999999999,69.81,87.92
114,20260226,510,297,261,5,1,98.77,72.55,82.31
114,20260227,510,410,354,2,0,43.47,89.06,36.22
114,20260302,510,275,234,4,1,62.15,79.01,51.79
114,20260303,510,288,252,4,3,66.15,79.21,55.12
114,20260304,510,251,214,3,1,55.239999999999995,79.48,46.03
114,20260305,510,412,412,0,0,0.0,100.0,0.0
114,20260306,510,393,279,6,3,84.37,76.78,70.31
114,20260309,510,392,334,3,2,60.8,84.6,50.67
114,20260310,510,345,302,5,2,83.67,78.31,69.73
114,20260311,510,350,252,6,2,114.33,68.79,95.28
114,20260312,510,315,298,1,0,15.75,94.98,13.12
114,20260313,510,310,241,6,5,86.86,73.51,72.38
114,20260316,510,395,317,3,2,41.59,88.4,34.66
114,20260317,510,390,342,4,3,51.050000000000004,87.01,42.54
114,20260318,510,471,425,8,4,125.05,77.27,100.0
114,20260319,510,380,254,5,2,80.43,75.95,67.03
114,20260320,510,325,277,2,0,46.040000000000006,85.75,38.37
114,20260323,510,364,248,3,1,45.29,84.56,37.74
114,20260324,510,376,253,8,3,116.99,68.38,97.49
114,20260325,510,470,393,6,3,71.59,84.59,59.66
114,20260326,510,371,276,2,0,47.78,85.24,39.82
114,20260327,510,320,252,4,3,71.63,77.87,59.69
114,20260330,510,360,302,5,2,87.81,77.47,73.18
114,20260331,510,320,298,5,2,87.6,77.28,73.0
115,20260101,510,365,296,5,0,106.49,73.54,88.74
115,20260102,510,375,304,4,1,70.74,81.12,58.95
115,20260105,510,270,206,5,2,75.12,73.28,62.6
115,20260106,510,187,151,3,0,55.75,73.04,46.46
115,20260107,510,430,360,5,3,74.74000000000001,82.81,62.28
115,20260108,510,395,339,4,2,56.64,85.68,47.2
115,20260109,510,305,251,1,0,18.57,93.11,15.48
115,20260112,510,315,266,2,1,28.450000000000003,90.34,23.71
115,20260113,510,338,226,8,3,127.59,63.92,100.0
115,20260114,510,436,355,6,3,99.64,78.08,83.03
115,20260115,510,385,320,3,2,55.47,85.23,46.22
115,20260116,510,285,214,5,2,85.07000000000001,71.56,70.89
115,20260119,510,430,370,5,1,69.32,84.22,57.77
115,20260120,510,405,254,4,3,79.59,76.14,66.32
115,20260121,510,285,219,4,1,55.8,79.69,46.5
115,20260122,510,420,364,5,1,99.82,78.48,83.18
115,20260123,510,245,188,6,2,71.6,72.42,59.67
115,20260126,510,395,263,6,1,94.23,73.62,78.53
115,20260127,510,382,352,6,2,94.41,78.85,78.68
115,20260128,510,375,257,10,4,166.64,60.66,100.0
115,20260129,510,335,270,4,2,72.92,78.74,60.77
115,20260130,510,234,204,1,1,21.95,90.29,18.29
