log_id,developer_id,date_key,timestamp_start,timestamp_end,activity_id,interruption_id,session_duration_minutes,in_flow_state,context_switch_flag,cognitive_recovery_minutes
1000278,118,20260101,2026-01-01 11:17:00,2026-01-01 11:42:00,6,0,25,False,0,0.0
1000279,118,20260101,2026-01-01 11:42:00,2026-01-01 12:43:00,1,3,61,True,1,15.58
1000280,118,20260101,2026-01-01 12:43:00,2026-01-01 12:57:00,2,5,14,False,1,26.61
1000281,118,20260101,2026-01-01 12:57:00,2026-01-01 13:22:00,4,0,25,False,0,0.0
1000282,118,20260101,2026-01-01 13:22:00,2026-01-01 13:34:00,1,0,12,False,0,0.0
1000283,118,20260101,2026-01-01 13:34:00,2026-01-01 14:19:00,5,0,45,False,0,0.0
1000284,118,20260101,2026-01-01 14:19:00,2026-01-01 14:49:00,3,0,30,False,0,0.0
1000285,118,20260101,2026-01-01 14:49:00,2026-01-01 15:19:00,5,0,30,False,0,0.0
1000286,118,20260101,2026-01-01 15:19:00,2026-01-01 15:31:00,1,7,12,False,1,9.17
1000287,118,20260101,2026-01-01 15:31:00,2026-01-01 15:53:00,2,6,22,False,1,8.23
1000288,118,20260101,2026-01-01 15:53:00,2026-01-01 16:28:00,1,0,35,True,0,0.0
1000289,118,20260101,2026-01-01 16:28:00,2026-01-01 16:43:00,6,0,15,False,0,0.0
1000290,118,20260101,2026-01-01 16:43:00,2026-01-01 17:20:00,1,0,37,True,0,0.0
1000291,118,20260101,2026-01-01 17:20:00,2026-01-01 17:30:00,1,2,10,True,1,16.95
1000292,119,20260101,2026-01-01 09:00:00,2026-01-01 09:55:00,2,0,55,True,0,0.0
1000293,119,20260101,2026-01-01 09:55:00,2026-01-01 10:20:00,6,0,25,False,0,0.0
1000294,119,20260101,2026-01-01 10:20:00,2026-01-01 10:38:00,1,0,18,False,0,0.0
1000295,119,20260101,2026-01-01 10:38:00,2026-01-01 11:10:00,2,0,32,True,0,0.0
1000296,119,20260101,2026-01-01 11:10:00,2026-01-01 12:08:00,2,0,58,True,0,0.0
1000297,119,20260101,2026-01-01 12:08:00,2026-01-01 12:53:00,5,0,45,False,0,0.0
1000298,119,20260101,2026-01-01 12:53:00,2026-01-01 13:05:00,2,0,12,False,0,0.0
1000299,119,20260101,2026-01-01 13:05:00,2026-01-01 13:30:00,5,0,25,False,0,0.0
1000300,119,20260101,2026-01-01 13:30:00,2026-01-01 13:55:00,5,0,25,False,0,0.0
1000301,119,20260101,2026-01-01 13:55:00,2026-01-01 14:15:00,1,2,20,False,1,19.27
1000302,119,20260101,2026-01-01 14:15:00,2026-01-01 14:49:00,1,0,34,True,0,0.0
1000303,119,20260101,2026-01-01 14:49:00,2026-01-01 15:08:00,1,1,19,False,1,11.54
1000304,119,20260101,2026-01-01 15:08:00,2026-01-01 15:23:00,4,0,15,False,0,0.0
1000305,119,20260101,2026-01-01 15:23:00,2026-01-01 15:35:00,1,1,12,False,1,17.78
1000306,119,20260101,2026-01-01 15:35:00,2026-01-01 16:31:00,1,7,56,True,1,14.27
1000307,119,20260101,2026-01-01 16:31:00,2026-01-01 17:06:00,1,0,35,True,0,0.0
1000308,119,20260101,2026-01-01 17:06:00,2026-01-01 17:30:00,5,0,24,False,0,0.0
1000309,120,20260101,2026-01-01 09:00:00,2026-01-01 09:15:00,3,0,15,False,0,0.0
1000310,120,20260101,2026-01-01 09:15:00,2026-01-01 09:34:00,1,0,19,False,0,0.0
1000311,120,20260101,2026-01-01 09:34:00,2026-01-01 10:04:00,4,0,30,False,0,0.0
1000312,120,20260101,2026-01-01 10:04:00,2026-01-01 11:04:00,6,0,60,False,0,0.0
1000313,120,20260101,2026-01-01 11:04:00,2026-01-01 11:27:00,1,0,23,False,0,0.0
1000314,120,20260101,2026-01-01 11:27:00,2026-01-01 11:42:00,4,0,15,False,0,0.0
1000315,120,20260101,2026-01-01 11:42:00,2026-01-01 12:16:00,1,4,34,True,1,28.04
1000316,120,20260101,2026-01-01 12:16:00,2026-01-01 12:46:00,4,0,30,False,0,0.0
1000317,120,20260101,2026-01-01 12:46:00,2026-01-01 13:14:00,1,0,28,True,0,0.0
1000318,120,20260101,2026-01-01 13:14:00,2026-01-01 13:53:00,2,2,39,True,1,19.91
1000319,120,20260101,2026-01-01 13:53:00,2026-01-01 14:23:00,1,0,30,True,0,0.0
1000320,120,20260101,2026-01-01 14:23:00,2026-01-01 14:50:00,1,4,27,True,1,29.41
1000321,120,20260101,2026-01-01 14:50:00,2026-01-01 15:15:00,5,0,25,False,0,0.0
1000322,120,20260101,2026-01-01 15:15:00,2026-01-01 15:55:00,2,0,40,True,0,0.0
1000323,120,20260101,2026-01-01 15:55:00,2026-01-01 16:40:00,6,0,45,False,0,0.0
1000324,120,20260101,2026-01-01 16:40:00,2026-01-01 17:05:00,4,0,25,False,0,0.0
1000325,120,20260101,2026-01-01 17:05:00,2026-01-01 17:30:00,1,1,25,True,1,10.51
1000326,121,20260101,2026-01-01 09:00:00,2026-01-01 09:16:00,1,0,16,False,0,0.0
1000327,121,20260101,2026-01-01 09:16:00,2026-01-01 09:40:00,1,3,24,False,1,7.11
1000328,121,20260101,2026-01-01 09:40:00,2026-01-01 10:41:00,1,0,61,True,0,0.0
1000329,121,20260101,2026-01-01 10:41:00,2026-01-01 11:04:00,2,1,23,False,1,15.46
1000330,121,20260101,2026-01-01 11:04:00,2026-01-01 11:19:00,2,0,15,False,0,0.0
1000331,121,20260101,2026-01-01 11:19:00,2026-01-01 11:44:00,1,0,25,True,0,0.0
1000332,121,20260101,2026-01-01 11:44:00,2026-01-01 12:20:00,2,7,36,True,1,18.71
1000333,121,20260101,2026-01-01 12:20:00,2026-01-01 12:32:00,1,0,12,False,0,0.0
1000334,121,20260101,2026-01-01 12:32:00,2026-01-01 12:46:00,2,0,14,False,0,0.0
1000335,121,20260101,2026-01-01 12:46:00,2026-01-01 13:05:00,1,7,19,False,1,14.14
1000336,121,20260101,2026-01-01 13:05:00,2026-01-01 13:58:00,1,0,53,True,0,0.0
1000337,121,20260101,2026-01-01 13:58:00,2026-01-01 14:10:00,2,0,12,False,0,0.0
1000338,121,20260101,2026-01-01 14:10:00,2026-01-01 14:35:00,5,0,25,False,0,0.0
1000339,121,20260101,2026-01-01 14:35:00,2026-01-01 14:58:00,1,7,23,False,1,15.68
1000340,121,20260101,2026-01-01 14:58:00,2026-01-01 15:28:00,5,0,30,False,0,0.0
1000341,121,20260101,2026-01-01 15:28:00,2026-01-01 15:43:00,5,0,15,False,0,0.0
1000342,121,20260101,2026-01-01 15:43:00,2026-01-01 16:03:00,2,2,20,False,1,20.62
1000343,121,20260101,2026-01-01 16:03:00,2026-01-01 16:28:00,6,0,25,False,0,0.0
1000344,121,20260101,2026-01-01 16:28:00,2026-01-01 16:40:00,2,2,12,False,1,15.47
1000345,121,20260101,2026-01-01 16:40:00,2026-01-01 17:30:00,1,0,50,True,0,0.0
1000346,122,20260101,2026-01-01 09:00:00,2026-01-01 09:25:00,6,0,25,False,0,0.0
1000347,122,20260101,2026-01-01 09:25:00,2026-01-01 10:00:00,2,6,35,True,1,8.09
1000348,122,20260101,2026-01-01 10:00:00,2026-01-01 10:54:00,2,2,54,True,1,21.37
1000349,122,20260101,2026-01-01 10:54:00,2026-01-01 11:09:00,3,0,15,False,0,0.0
1000350,122,20260101,2026-01-01 11:09:00,2026-01-01 12:01:00,1,7,52,True,1,18.86
1000351,122,20260101,2026-01-01 12:01:00,2026-01-01 12:43:00,2,0,42,True,0,0.0
1000352,122,20260101,2026-01-01 12:43:00,2026-01-01 12:58:00,5,0,15,False,0,0.0
1000353,122,20260101,2026-01-01 12:58:00,2026-01-01 13:28:00,5,0,30,False,0,0.0
1000354,122,20260101,2026-01-01 13:28:00,2026-01-01 13:58:00,3,0,30,False,0,0.0
1000355,122,20260101,2026-01-01 13:58:00,2026-01-01 14:26:00,1,1,28,True,1,13.27
1000356,122,20260101,2026-01-01 14:26:00,2026-01-01 15:26:00,3,0,60,False,0,0.0
1000357,122,20260101,2026-01-01 15:26:00,2026-01-01 15:51:00,3,0,25,False,0,0.0
1000358,122,20260101,2026-01-01 15:51:00,2026-01-01 16:58:00,1,2,67,True,1,18.01
1000359,122,20260101,2026-01-01 16:58:00,2026-01-01 17:17:00,2,7,19,False,1,13.18
1000360,122,20260101,2026-01-01 17:17:00,2026-01-01 17:29:00,2,0,12,False,0,0.0
1000361,122,20260101,2026-01-01 17:29:00,2026-01-01 17:30:00,1,0,1,True,0,0.0
1000362,123,20260101,2026-01-01 09:00:00,2026-01-01 10:32:00,1,0,92,True,0,0.0
1000363,123,20260101,2026-01-01 10:32:00,2026-01-01 10:45:00,2,0,13,False,0,0.0
1000364,123,20260101,2026-01-01 10:45:00,2026-01-01 10:59:00,1,0,14,False,0,0.0
1000365,123,20260101,2026-01-01 10:59:00,2026-01-01 11:31:00,1,4,32,True,1,24.62
1000366,123,20260101,2026-01-01 11:31:00,2026-01-01 12:02:00,1,0,31,True,0,0.0
1000367,123,20260101,2026-01-01 12:02:00,2026-01-01 12:51:00,1,1,49,True,1,12.9
1000368,123,20260101,2026-01-01 12:51:00,2026-01-01 13:06:00,5,0,15,False,0,0.0
1000369,123,20260101,2026-01-01 13:06:00,2026-01-01 13:31:00,6,0,25,False,0,0.0
1000370,123,20260101,2026-01-01 13:31:00,2026-01-01 14:01:00,1,0,30,True,0,0.0
1000371,123,20260101,2026-01-01 14:01:00,2026-01-01 15:25:00,1,0,84,True,0,0.0
1000372,123,20260101,2026-01-01 15:25:00,2026-01-01 15:55:00,6,0,30,False,0,0.0
1000373,123,20260101,2026-01-01 15:55:00,2026-01-01 16:10:00,3,0,15,False,0,0.0
1000374,123,20260101,2026-01-01 16:10:00,2026-01-01 16:40:00,3,0,30,False,0,0.0
1000375,123,20260101,2026-01-01 16:40:00,2026-01-01 17:11:00,1,1,31,True,1,17.3
1000376,123,20260101,2026-01-01 17:11:00,2026-01-01 17:30:00,1,0,19,True,0,0.0
1000377,124,20260101,2026-01-01 09:00:00,2026-01-01 09:25:00,1,0,25,True,0,0.0
1000378,124,20260101,2026-01-01 09:25:00,2026-01-01 09:44:00,2,3,19,False,1,10.75
1000379,124,20260101,2026-01-01 09:44:00,2026-01-01 10:01:00,1,1,17,False,1,17.42
1000380,124,20260101,2026-01-01 10:01:00,2026-01-01 10:13:00,1,1,12,False,1,15.86
1000381,124,20260101,2026-01-01 10:13:00,2026-01-01 10:40:00,1,0,27,True,0,0.0
1000382,124,20260101,2026-01-01 10:40:00,2026-01-01 10:56:00,1,0,16,False,0,0.0
1000383,124,20260101,2026-01-01 10:56:00,2026-01-01 11:10:00,2,0,14,False,0,0.0
1000384,124,20260101,2026-01-01 11:10:00,2026-01-01 11:25:00,3,0,15,False,0,0.0
1000385,124,20260101,2026-01-01 11:25:00,2026-01-01 12:10:00,3,0,45,False,0,0.0
1000386,124,20260101,2026-01-01 12:10:00,2026-01-01 13:07:00,1,0,57,True,0,0.0
1000387,124,20260101,2026-01-01 13:07:00,2026-01-01 13:20:00,1,0,13,False,0,0.0
1000388,124,20260101,2026-01-01 13:20:00,2026-01-01 14:05:00,3,0,45,False,0,0.0
1000389,124,20260101,2026-01-01 14:05:00,2026-01-01 14:35:00,5,0,30,False,0,0.0
1000390,124,20260101,2026-01-01 14:35:00,2026-01-01 14:47:00,1,1,12,False,1,15.19
1000391,124,20260101,2026-01-01 14:47:00,2026-01-01 15:12:00,3,0,25,False,0,0.0
1000392,124,20260101,2026-01-01 15:12:00,2026-01-01 16:12:00,5,0,60,False,0,0.0
1000393,124,20260101,2026-01-01 16:12:00,2026-01-01 16:37:00,6,0,25,False,0,0.0
1000394,124,20260101,2026-01-01 16:37:00,2026-01-01 16:49:00,1,1,12,False,1,19.34
1000395,124,20260101,2026-01-01 16:49:00,2026-01-01 17:30:00,2,0,41,True,0,0.0
1000396,125,20260101,2026-01-01 09:00:00,2026-01-01 09:14:00,2,2,14,False,1,20.55
1000397,125,20260101,2026-01-01 09:14:00,2026-01-01 09:44:00,3,0,30,False,0,0.0
1000398,125,20260101,2026-01-01 09:44:00,2026-01-01 09:59:00,1,2,15,False,1,17.53
1000399,125,20260101,2026-01-01 09:59:00,2026-01-01 10:14:00,3,0,15,False,0,0.0
1000400,125,20260101,2026-01-01 10:14:00,2026-01-01 10:39:00,5,0,25,False,0,0.0
1000401,125,20260101,2026-01-01 10:39:00,2026-01-01 10:51:00,2,0,12,False,0,0.0
1000402,125,20260101,2026-01-01 10:51:00,2026-01-01 11:36:00,3,0,45,False,0,0.0
1000403,125,20260101,2026-01-01 11:36:00,2026-01-01 11:51:00,6,0,15,False,0,0.0
1000404,125,20260101,2026-01-01 11:51:00,2026-01-01 12:21:00,6,0,30,False,0,0.0
1000405,125,20260101,2026-01-01 12:21:00,2026-01-01 12:47:00,1,0,26,True,0,0.0
1000406,125,20260101,2026-01-01 12:47:00,2026-01-01 13:21:00,2,0,34,True,0,0.0
1000407,125,20260101,2026-01-01 13:21:00,2026-01-01 14:21:00,5,0,60,False,0,0.0
1000408,125,20260101,2026-01-01 14:21:00,2026-01-01 14:51:00,3,0,30,False,0,0.0
1000409,125,20260101,2026-01-01 14:51:00,2026-01-01 15:23:00,1,0,32,True,0,0.0
1000410,125,20260101,2026-01-01 15:23:00,2026-01-01 15:38:00,5,0,15,False,0,0.0
1000411,125,20260101,2026-01-01 15:38:00,2026-01-01 16:03:00,3,0,25,False,0,0.0
1000412,125,20260101,2026-01-01 16:03:00,2026-01-01 16:47:00,1,1,44,True,1,14.88
1000413,125,20260101,2026-01-01 16:47:00,2026-01-01 17:17:00,3,0,30,False,0,0.0
1000414,125,20260101,2026-01-01 17:17:00,2026-01-01 17:30:00,1,1,13,True,1,14.04
1000415,126,20260101,2026-01-01 09:00:00,2026-01-01 10:00:00,3,0,60,False,0,0.0
1000416,126,20260101,2026-01-01 10:00:00,2026-01-01 10:25:00,4,0,25,False,0,0.0
1000417,126,20260101,2026-01-01 10:25:00,2026-01-01 11:10:00,6,0,45,False,0,0.0
1000418,126,20260101,2026-01-01 11:10:00,2026-01-01 12:09:00,1,3,59,True,1,10.22
1000419,126,20260101,2026-01-01 12:09:00,2026-01-01 12:40:00,1,1,31,True,1,12.64
1000420,126,20260101,2026-01-01 12:40:00,2026-01-01 12:55:00,6,0,15,False,0,0.0
1000421,126,20260101,2026-01-01 12:55:00,2026-01-01 14:19:00,2,1,84,True,1,10.81
1000422,126,20260101,2026-01-01 14:19:00,2026-01-01 15:19:00,6,0,60,False,0,0.0
1000423,126,20260101,2026-01-01 15:19:00,2026-01-01 15:48:00,1,0,29,True,0,0.0
1000424,126,20260101,2026-01-01 15:48:00,2026-01-01 16:56:00,2,1,68,True,1,7.69
1000425,126,20260101,2026-01-01 16:56:00,2026-01-01 17:30:00,4,0,34,False,0,0.0
1000426,127,20260101,2026-01-01 09:00:00,2026-01-01 09:30:00,5,0,30,False,0,0.0
1000427,127,20260101,2026-01-01 09:30:00,2026-01-01 10:05:00,1,2,35,True,1,20.07
1000428,127,20260101,2026-01-01 10:05:00,2026-01-01 10:24:00,1,4,19,False,1,23.43
1000429,127,20260101,2026-01-01 10:24:00,2026-01-01 10:39:00,5,0,15,False,0,0.0
1000430,127,20260101,2026-01-01 10:39:00,2026-01-01 11:24:00,4,0,45,False,0,0.0
1000431,127,20260101,2026-01-01 11:24:00,2026-01-01 12:23:00,1,7,59,True,1,13.06
1000432,127,20260101,2026-01-01 12:23:00,2026-01-01 13:23:00,5,0,60,False,0,0.0
1000433,127,20260101,2026-01-01 13:23:00,2026-01-01 14:39:00,1,0,76,True,0,0.0
1000434,127,20260101,2026-01-01 14:39:00,2026-01-01 15:32:00,1,0,53,True,0,0.0
1000435,127,20260101,2026-01-01 15:32:00,2026-01-01 16:17:00,1,0,45,True,0,0.0
1000436,127,20260101,2026-01-01 16:17:00,2026-01-01 16:29:00,1,7,12,False,1,17.6
1000437,127,20260101,2026-01-01 16:29:00,2026-01-01 16:54:00,6,0,25,False,0,0.0
1000438,127,20260101,2026-01-01 16:54:00,2026-01-01 17:24:00,6,0,30,False,0,0.0
1000439,127,20260101,2026-01-01 17:24:00,2026-01-01 17:30:00,1,1,6,True,1,18.67
1000440,128,20260101,2026-01-01 09:00:00,2026-01-01 09:52:00,1,1,52,True,1,17.59
1000441,128,20260101,2026-01-01 09:52:00,2026-01-01 10:42:00,2,3,50,True,1,11.82
1000442,128,20260101,2026-01-01 10:42:00,2026-01-01 11:22:00,2,0,40,True,0,0.0
1000443,128,20260101,2026-01-01 11:22:00,2026-01-01 11:37:00,5,0,15,False,0,0.0
1000444,128,20260101,2026-01-01 11:37:00,2026-01-01 12:22:00,3,0,45,False,0,0.0
1000445,128,20260101,2026-01-01 12:22:00,2026-01-01 12:47:00,4,0,25,False,0,0.0
1000446,128,20260101,2026-01-01 12:47:00,2026-01-01 13:01:00,1,0,14,False,0,0.0
1000447,128,20260101,2026-01-01 13:01:00,2026-01-01 13:17:00,1,0,16,False,0,0.0
1000448,128,20260101,2026-01-01 13:17:00,2026-01-01 13:32:00,5,0,15,False,0,0.0
1000449,128,20260101,2026-01-01 13:32:00,2026-01-01 13:44:00,1,0,12,False,0,0.0
1000450,128,20260101,2026-01-01 13:44:00,2026-01-01 14:23:00,1,5,39,True,1,22.39
1000451,128,20260101,2026-01-01 14:23:00,2026-01-01 14:38:00,3,0,15,False,0,0.0
1000452,128,20260101,2026-01-01 14:38:00,2026-01-01 14:50:00,1,0,12,False,0,0.0
1000453,128,20260101,2026-01-01 14:50:00,2026-01-01 15:05:00,4,0,15,False,0,0.0
1000454,128,20260101,2026-01-01 15:05:00,2026-01-01 15:20:00,3,0,15,False,0,0.0
1000455,128,20260101,2026-01-01 15:20:00,2026-01-01 15:58:00,1,7,38,True,1,15.85
1000456,128,20260101,2026-01-01 15:58:00,2026-01-01 17:06:00,1,1,68,True,1,13.66
1000457,128,20260101,2026-01-01 17:06:00,2026-01-01 17:30:00,1,0,24,True,0,0.0
1000458,129,20260101,2026-01-01 09:00:00,2026-01-01 09:30:00,3,0,30,False,0,0.0
1000459,129,20260101,2026-01-01 09:30:00,2026-01-01 09:42:00,1,2,12,False,1,22.5
1000460,129,20260101,2026-01-01 09:42:00,2026-01-01 10:42:00,2,3,60,True,1,14.46
1000461,129,20260101,2026-01-01 10:42:00,2026-01-01 11:51:00,1,0,69,True,0,0.0
1000462,129,20260101,2026-01-01 11:51:00,2026-01-01 12:06:00,3,0,15,False,0,0.0
1000463,129,20260101,2026-01-01 12:06:00,2026-01-01 12:36:00,6,0,30,False,0,0.0
1000464,129,20260101,2026-01-01 12:36:00,2026-01-01 13:49:00,1,2,73,True,1,20.17
1000465,129,20260101,2026-01-01 13:49:00,2026-01-01 14:32:00,2,3,43,True,1,11.81
1000466,129,20260101,2026-01-01 14:32:00,2026-01-01 14:47:00,3,0,15,False,0,0.0
1000467,129,20260101,2026-01-01 14:47:00,2026-01-01 15:22:00,1,2,35,True,1,16.89
1000468,129,20260101,2026-01-01 15:22:00,2026-01-01 15:37:00,5,0,15,False,0,0.0
1000469,129,20260101,2026-01-01 15:37:00,2026-01-01 15:50:00,1,6,13,False,1,10.57
1000470,129,20260101,2026-01-01 15:50:00,2026-01-01 16:05:00,3,0,15,False,0,0.0
1000471,129,20260101,2026-01-01 16:05:00,2026-01-01 16:22:00,1,0,17,False,0,0.0
1000472,129,20260101,2026-01-01 16:22:00,2026-01-01 16:40:00,1,0,18,False,0,0.0
1000473,129,20260101,2026-01-01 16:40:00,2026-01-01 17:25:00,6,0,45,False,0,0.0
1000474,129,20260101,2026-01-01 17:25:00,2026-01-01 17:30:00,3,0,5,False,0,0.0
1000475,130,20260101,2026-01-01 09:00:00,2026-01-01 09:50:00,1,7,50,True,1,18.66
1000476,130,20260101,2026-01-01 09:50:00,2026-01-01 10:02:00,2,0,12,False,0,0.0
1000477,130,20260101,2026-01-01 10:02:00,2026-01-01 10:27:00,5,0,25,False,0,0.0
1000478,130,20260101,2026-01-01 10:27:00,2026-01-01 11:04:00,1,0,37,True,0,0.0
1000479,130,20260101,2026-01-01 11:04:00,2026-01-01 12:04:00,3,0,60,False,0,0.0
1000480,130,20260101,2026-01-01 12:04:00,2026-01-01 12:19:00,4,0,15,False,0,0.0
1000481,130,20260101,2026-01-01 12:19:00,2026-01-01 12:51:00,1,0,32,True,0,0.0
1000482,130,20260101,2026-01-01 12:51:00,2026-01-01 13:03:00,1,0,12,False,0,0.0
1000483,130,20260101,2026-01-01 13:03:00,2026-01-01 13:29:00,1,0,26,True,0,0.0
1000484,130,20260101,2026-01-01 13:29:00,2026-01-01 14:14:00,5,0,45,False,0,0.0
1000485,130,20260101,2026-01-01 14:14:00,2026-01-01 14:40:00,1,2,26,True,1,11.57
1000486,130,20260101,2026-01-01 14:40:00,2026-01-01 15:22:00,2,7,42,True,1,15.62
1000487,130,20260101,2026-01-01 15:22:00,2026-01-01 16:00:00,2,0,38,True,0,0.0
1000488,130,20260101,2026-01-01 16:00:00,2026-01-01 16:55:00,1,0,55,True,0,0.0
1000489,130,20260101,2026-01-01 16:55:00,2026-01-01 17:30:00,6,0,35,False,0,0.0
1000490,131,20260101,2026-01-01 09:00:00,2026-01-01 09:25:00,5,0,25,False,0,0.0
1000491,131,20260101,2026-01-01 09:25:00,2026-01-01 09:37:00,1,0,12,False,0,0.0
1000492,131,20260101,2026-01-01 09:37:00,2026-01-01 10:10:00,1,1,33,True,1,20.73
1000493,131,20260101,2026-01-01 10:10:00,2026-01-01 10:25:00,4,0,15,False,0,0.0
1000494,131,20260101,2026-01-01 10:25:00,2026-01-01 10:58:00,1,1,33,True,1,10.92
1000495,131,20260101,2026-01-01 10:58:00,2026-01-01 11:52:00,1,0,54,True,0,0.0
1000496,131,20260101,2026-01-01 11:52:00,2026-01-01 12:22:00,3,0,30,False,0,0.0
1000497,131,20260101,2026-01-01 12:22:00,2026-01-01 13:50:00,2,0,88,True,0,0.0
1000498,131,20260101,2026-01-01 13:50:00,2026-01-01 14:26:00,1,3,36,True,1,9.25
1000499,131,20260101,2026-01-01 14:26:00,2026-01-01 15:16:00,1,1,50,True,1,14.8
1000500,131,20260101,2026-01-01 15:16:00,2026-01-01 15:31:00,4,0,15,False,0,0.0
1000501,131,20260101,2026-01-01 15:31:00,2026-01-01 16:38:00,1,0,67,True,0,0.0
1000502,131,20260101,2026-01-01 16:38:00,2026-01-01 17:30:00,2,0,52,True,0,0.0
1000503,132,20260101,2026-01-01 09:00:00,2026-01-01 09:56:00,1,0,56,True,0,0.0
1000504,132,20260101,2026-01-01 09:56:00,2026-01-01 10:21:00,3,0,25,False,0,0.0
1000505,132,20260101,2026-01-01 10:21:00,2026-01-01 10:42:00,2,1,21,False,1,14.67
1000506,132,20260101,2026-01-01 10:42:00,2026-01-01 11:34:00,1,0,52,True,0,0.0
1000507,132,20260101,2026-01-01 11:34:00,2026-01-01 12:33:00,2,0,59,True,0,0.0
1000508,132,20260101,2026-01-01 12:33:00,2026-01-01 12:56:00,1,1,23,False,1,13.69
1000509,132,20260101,2026-01-01 12:56:00,2026-01-01 13:26:00,5,0,30,False,0,0.0
1000510,132,20260101,2026-01-01 13:26:00,2026-01-01 13:38:00,1,0,12,False,0,0.0
1000511,132,20260101,2026-01-01 13:38:00,2026-01-01 14:22:00,1,0,44,True,0,0.0
1000512,132,20260101,2026-01-01 14:22:00,2026-01-01 15:07:00,2,0,45,True,0,0.0
1000513,132,20260101,2026-01-01 15:07:00,2026-01-01 15:46:00,2,1,39,True,1,12.92
1000514,132,20260101,2026-01-01 15:46:00,2026-01-01 16:16:00,6,0,30,False,0,0.0
1000515,132,20260101,2026-01-01 16:16:00,2026-01-01 16:41:00,5,0,25,False,0,0.0
1000516,132,20260101,2026-01-01 16:41:00,2026-01-01 17:06:00,5,0,25,False,0,0.0
1000517,132,20260101,2026-01-01 17:06:00,2026-01-01 17:30:00,1,1,24,True,1,14.85
1000518,133,20260101,2026-01-01 09:00:00,2026-01-01 09:50:00,1,3,50,True,1,11.53
1000519,133,20260101,2026-01-01 09:50:00,2026-01-01 10:32:00,1,0,42,True,0,0.0
1000520,133,20260101,2026-01-01 10:32:00,2026-01-01 11:26:00,1,1,54,True,1,17.29
1000521,133,20260101,2026-01-01 11:26:00,2026-01-01 11:42:00,1,0,16,False,0,0.0
1000522,133,20260101,2026-01-01 11:42:00,2026-01-01 12:12:00,5,0,30,False,0,0.0
1000523,133,20260101,2026-01-01 12:12:00,2026-01-01 12:48:00,1,1,36,True,1,13.88
1000524,133,20260101,2026-01-01 12:48:00,2026-01-01 13:13:00,1,0,25,True,0,0.0
1000525,133,20260101,2026-01-01 13:13:00,2026-01-01 13:54:00,2,7,41,True,1,14.59
1000526,133,20260101,2026-01-01 13:54:00,2026-01-01 14:39:00,1,0,45,True,0,0.0
1000527,133,20260101,2026-01-01 14:39:00,2026-01-01 15:26:00,2,1,47,True,1,17.34
1000528,133,20260101,2026-01-01 15:26:00,2026-01-01 16:26:00,1,0,60,True,0,0.0
1000529,133,20260101,2026-01-01 16:26:00,2026-01-01 16:47:00,2,0,21,False,0,0.0
1000530,133,20260101,2026-01-01 16:47:00,2026-01-01 17:02:00,6,0,15,False,0,0.0
1000531,133,20260101,2026-01-01 17:02:00,2026-01-01 17:30:00,1,0,28,True,0,0.0
1000532,134,20260101,2026-01-01 09:00:00,2026-01-01 09:30:00,4,0,30,False,0,0.0
1000533,134,20260101,2026-01-01 09:30:00,2026-01-01 09:55:00,3,0,25,False,0,0.0
1000534,134,20260101,2026-01-01 09:55:00,2026-01-01 10:49:00,2,2,54,True,1,19.88
1000535,134,20260101,2026-01-01 10:49:00,2026-01-01 11:40:00,1,0,51,True,0,0.0
1000536,134,20260101,2026-01-01 11:40:00,2026-01-01 12:05:00,6,0,25,False,0,0.0
1000537,134,20260101,2026-01-01 12:05:00,2026-01-01 13:29:00,1,1,84,True,1,15.51
1000538,134,20260101,2026-01-01 13:29:00,2026-01-01 13:54:00,3,0,25,False,0,0.0
1000539,134,20260101,2026-01-01 13:54:00,2026-01-01 14:19:00,5,0,25,False,0,0.0
1000540,134,20260101,2026-01-01 14:19:00,2026-01-01 14:34:00,3,0,15,False,0,0.0
1000541,134,20260101,2026-01-01 14:34:00,2026-01-01 15:04:00,5,0,30,False,0,0.0
1000542,134,20260101,2026-01-01 15:04:00,2026-01-01 15:49:00,6,0,45,False,0,0.0
1000543,134,20260101,2026-01-01 15:49:00,2026-01-01 16:01:00,1,7,12,False,1,15.11
1000544,134,20260101,2026-01-01 16:01:00,2026-01-01 16:13:00,1,1,12,False,1,18.84
1000545,134,20260101,2026-01-01 16:13:00,2026-01-01 16:27:00,2,4,14,False,1,28.37
1000546,134,20260101,2026-01-01 16:27:00,2026-01-01 17:04:00,2,1,37,True,1,15.72
1000547,134,20260101,2026-01-01 17:04:00,2026-01-01 17:30:00,1,2,26,True,1,15.76
1000548,135,20260101,2026-01-01 09:00:00,2026-01-01 09:12:00,1,1,12,False,1,14.11
1000549,135,20260101,2026-01-01 09:12:00,2026-01-01 09:31:00,1,5,19,False,1,20.11
1000550,135,20260101,2026-01-01 09:31:00,2026-01-01 10:21:00,1,0,50,True,0,0.0
1000551,135,20260101,2026-01-01 10:21:00,2026-01-01 10:45:00,2,2,24,False,1,14.5
1000552,135,20260101,2026-01-01 10:45:00,2026-01-01 11:00:00,4,0,15,False,0,0.0
1000553,135,20260101,2026-01-01 11:00:00,2026-01-01 11:31:00,1,0,31,True,0,0.0
1000554,135,20260101,2026-01-01 11:31:00,2026-01-01 11:45:00,1,0,14,False,0,0.0
1000555,135,20260101,2026-01-01 11:45:00,2026-01-01 12:30:00,4,0,45,False,0,0.0
